,message_id,from_id,date,message_text
1632,11337,,2023-10-19 13:52:36+00:00," ታላቅ ቅናሽ 

 Adjustable Base For Washing amachine & Refrigerator

የፍሪጅ፣ ማስቀመጫ ማንቀሳቀሻ

#Height: 10cm
#Maximum_Load: 138kg
#Maximum_Stretch: 56×56cm
 FREE DELIVERY 
አሁን ደውለው ይዘዙን ያሉበት ድረስ በፍጥነት እናመጣለን   +251920673552
ከአ.አ ውጪ ላላችሁ ደንበኞች በ24 ሰአት ውስጥ በEMS ፖስታ እንልካለ"
1634,11335,,2023-10-18 20:30:03+00:00,"  Saachi multi hand blender 5in1
ለክሬም
ለእንቁላል
ለሊጥ
ለህፃናት ምግቦች መስሪያነት የሚያገለግል ምርጥ ሚክሠር 
ዋጋ

ውስን ፍሬ ነው ያለው  
< Limited Stock 

 ያሉበት ድረስ በነፃ እናመጣለን

 ለማዘዝ   +251920673552 
                   +251945540673

  አድራሻ  ቁ 1 ኮልፌ አጠናተራ እፎይታ የገበያ ማዕከል 1 ደኛ ፎቅ ሱ,ቁ 51 

 አድራሻ  ቁ 2 ቤተል ቢጫ ፎቅ አጠገብ ዘይሞ ሞል ግራውንድ ላይ ያገኙናል

 Telegram  ነጃሺ ኪችን  
@nejashimarketingcenter 
@nejashimarketingcenter

 ነጃሺ Online ለወዳጅ ዘመዶ ይላኩ ይሸምቱ ፣ ይደሰቱ፣ ጊዜዎን ይቆጥቡ"
1635,11334,,2023-10-18 19:52:17+00:00," ለ ሀብሀብ
 ለብርቱካን
 ለሎሚ
 ለወይን"
1636,11333,,2023-10-18 19:51:21+00:00,"HANGLITE
5 in 1 trouser Hanger
600 ብር"
1637,11332,,2023-10-18 19:51:20+00:00,"የወገብ ችግር አለቦ  
ዋጋ  1200 ብር
 ቴሌግራም @nejashimarketingcenter
  ሼር ላይክ  አይርሱ

  Welcome to Nejashi online Market !!"
1638,11331,,2023-10-18 19:51:20+00:00," አነስተኛ የልብስ እና የጫማ  ማጠቢያ ማሽን 
10,200 ብር"
1639,11330,,2023-10-18 19:51:19+00:00,"ለብርጭቆ እና ለማጠብ አስቸጋሪ የሆኑ እቃዎችን በ ፕሬዠር የሚያጥብልን አዲስ እቃ አስገብተናል።የራሱ ገመድ ማገናኛ አብሮ ያለዉ
ዋጋ 900

 ይህንን እና ይህን መሰሎች ዘመናዊ የቤት እቃዎች እዲደርሳቹ  ነጃሺ Online ይቀላቀሉ

 ቴሌግራም @nejashimarketingcenter
  ሼር ላይክ  አይርሱ"
1640,11329,,2023-10-18 19:51:19+00:00,"ዲጂታል ሚዛን
 ምግቦችን ማዘጋጀት ስንፈልግ
በአንድ ጊዜ እስከ ከ 0.1ግራም እስከ 10ኪሎ ድረስ መመዘን የሚያስችል
ሲመዝኑ የግራሙንም መጠን የሚያሳይ 
 ለፈርማሲ መድሀኒቶችን ለመቀመም
በግራም መመዘን ስለምንችል 
 ለቢሮ ለኪችን ለኢንዱስትሪ ለላብራቶሪ
የራሱ ባትሪ ያለዉ 
ማሳሰቢያ 
ሳይዙ  15ሴ.ሜ×15ሴ.ሜ የሆነ 
#ዋጋ_1100_"
1641,11328,,2023-10-18 13:18:32+00:00,4 Hole Omelette Maker pan
1642,11327,,2023-10-18 13:18:32+00:00,"Knife Sharpener Tool

 የቢላ ሞረድ ገብቷል"
1643,11326,,2023-10-18 13:18:31+00:00," Kitchen Faucet Sink Sponge metal Hanging Tap Hanging Storage Holder Rack 
 No drilling needed.
 450 ብር"
1644,11325,,2023-10-18 13:18:31+00:00,4 in 1 Flat Bottom Omelette egg pan
1645,11324,,2023-10-17 03:17:53+00:00,"Milk Frother Handheld USB Rechargeable Electric Foam Maker for Coffee, Cappuccino, Egg Mix, 2 Whisks for Coffee, Frother....  850 birr"
1646,11323,,2023-10-17 03:17:53+00:00," 5 in 1 Electric Magic Cleaning Brush
          High Quality 

 High cleaning efficiency, good grip and abrasion resistance, sturdy and durable

 For Cleaning tub, table, washing basin, kitchen sink, toilet, window glass..

 Power Source:  4*AA Batteries(not included) / USB Charging


Power: 3W
Voltage: 5V
Battery: 1500mAh
Color: White
Charging time: about 2-3 hours
Working time: continuous work in 1.5 hours

           ዋጋ፦   ,1200"
1647,11322,,2023-10-17 03:17:52+00:00,"6 layers Shoes Rack 
የብረት ጫማ እና የተለያዩ ዕቃወች ማስቀመጫ 

 High Quality

ባለ ስድስት መደርደሪያ ያለው
 Size :- 55*26*114



ውስን ፍሬ ነው ያለው  
< Limited Stock 

 ያሉበት ድረስ በነፃ እናደርሳለን

 በኪስዎ ጥሬ ገንዘብ ካልያዙ በሞባይል ማስተላለፍ ይችላሉ።

 ለማዘዝ   +251920673552 
                   +251945540673"
1648,11321,,2023-10-17 03:17:52+00:00," Double Sided Carpet Tape

Double sided Carpet tape is specially intended to stick very effectively to two surfaces and create a strong bond since it is coated with adhesive on both sides

#Size - 50mm x 15 meter

 
             ዋጋ፦  850 ብር"
1649,11320,,2023-10-17 03:17:52+00:00,WC TOILET RACK
1650,11319,,2023-10-17 03:17:51+00:00,"  WC Toilet  Rack

 የመፀዳጃ ቤት ዕቃዎች  መደርደሪያ
 ጠንካራ ብረት
 ሼልፉ የላሜራ 
 ብዙ ነገሮችን ያስቀምጡበታል
 አገጣጠሙ ቀላል
 በራሱ የሚቆም
 1.60ሜትር ቁመት፣ 50ሣሜ ስፋት እና ሰፊው አካሉ  25ሣሜ ጥልቀት ያለው
 ለኮንዶሚኒየም/አፓርታማ ቤቶች የሚፈለግ
 3500 ብር"
1651,11318,,2023-10-16 16:08:38+00:00,"Telford ceramic cookware 17 pieces 
ጠበብት የእንግሊዝ እውቅ ሴራሚክ ሰሪዎች አሻራቸውን ያሳረፉበት እንደ ዓይነዎ የሚሳሱለት እሱ ግን በፍፁም የማይዝ እና የማይሰበር Telford united kingdom  cookware 
በተመሳሳይ ምርት እንዳይሸወዱ ድስቱ ላይ United Kingdom  መፃፉን በደንብ ይመልከቱ 
ወጥ የሆነ እጀታ ያለው 
የራሱ ጭልፋዎች ያሉት 
ለመስሪያም ለማቅረቢያም ተቀዳሚ ምርጫ 
ውበትን የተላበሰ ለገበታዎ ግርማ ሞገስ
ዋጋ :- 9500


ውስን ፍሬ ነው ያለው  
< Limited Stock 

 ያሉበት ድረስ በነፃ እናመጣለን

 ለማዘዝ   +251920673552 
                   +251945540673

  አድራሻ  ቁ 1 ኮልፌ አጠናተራ እፎይታ የገበያ ማዕከል 1 ደኛ ፎቅ ሱ,ቁ 51 

 አድራሻ  ቁ 2 ቤተል ቢጫ ፎቅ አጠገብ ዘይሞ ሞል ግራውንድ ላይ ያገኙናል

 Telegram  ነጃሺ ኪችን  
@nejashimarketingcenter 
@nejashimarketingcenter

 ነጃሺ Online ለወዳጅ ዘመዶ ይላኩ ይሸምቱ ፣ ይደሰቱ፣ ጊዜዎን ይቆጥቡ"
1652,11317,,2023-10-15 08:25:34+00:00,"ለተለያዩ ፕሮግራሞች ለቤት ፣ ለስራ የሚሆን  Electric Balloon Pump 
Double Air Hole Pump 73005 Electric Inflator Balloon Pump

    ዋጋ፦    2200 ብር

ውስን ፍሬ ነው ያለው  
< Limited Stock 

 ያሉበት ድረስ በነፃ እናመጣለን

 ለማዘዝ   +251920673552 
                   +251945540673

  አድራሻ  ቁ 1 ኮልፌ አጠናተራ እፎይታ የገበያ ማዕከል 1 ደኛ ፎቅ ሱ,ቁ 51 

 አድራሻ  ቁ 2 ቤተል ቢጫ ፎቅ አጠገብ ዘይሞ ሞል ግራውንድ ላይ ያገኙናል

 Telegram  ነጃሺ ኪችን  
@nejashimarketingcenter 
@nejashimarketingcenter

 ነጃሺ Online ለወዳጅ ዘመዶ ይላኩ ይሸምቱ ፣ ይደሰቱ፣ ጊዜዎን ይቆጥቡ"
1653,11316,,2023-10-15 08:25:34+00:00," Electric Balloon Pump 
Double Air Hole Pump 73005 Electric Inflator Balloon Pump

    ዋጋ፦    2200 ብር"
1656,11313,,2023-10-14 17:47:32+00:00,"ADDIS BROTHER
IMPULSE SEALER

የተለያዩ ቅመማ ቅመም ማሸጊያ ማሽን
በኤሌክትሪክ የሚሰራ በፍጥነት እና በጥራት የሚያሽግ 
ፈጣን ግዜ ጉልበት የሚቆጥብ
ጠንካራ መለዋወጫ ያለዉ በተለያዩ  የዕቃ ሳይዞች/ አይነቶች አቅርበናል ስፋት ያላቸዉን ላስቲኮች የሚያሽግ ለተለያዩ ለባልትና እና ለቤት አገልግሎቶች የሚወሉ

ውስን ፍሬ ነው ያለው  
< Limited Stock 

 ያሉበት ድረስ በነፃ እናመጣለን

 ለማዘዝ   +251920673552 
                   +251945540673

  አድራሻ  ቁ 1 ኮልፌ አጠናተራ እፎይታ የገበያ ማዕከል 1 ደኛ ፎቅ ሱ,ቁ 51 

 አድራሻ  ቁ 2 ቤተል ቢጫ ፎቅ አጠገብ ዘይሞ ሞል ግራውንድ ላይ ያገኙናል

 Telegram  ነጃሺ ኪችን  
@nejashimarketingcenter 
@nejashimarketingcenter

 ነጃሺ Online ለወዳጅ ዘመዶ ይላኩ ይሸምቱ ፣ ይደሰቱ፣ ጊዜዎን ይቆጥቡ"
1657,11312,,2023-10-14 13:38:51+00:00,"Spa Gel Socks

ለእግር ልስላሴ 
ለሚሰነጣጠቅ እግር
ድርቀትን የሚያለሰልስ
የሚታጠብ

በቀን ከ20-30 ደቂቃ ብንጠቀመው የእግራችንን ልስላሴ ሙሉ በሙሉ መመለስ ይቻላል

ዋጋ፦    450 ብር

ውስን ፍሬ ነው ያለን


 +251920673552"
1658,11311,,2023-10-14 13:38:50+00:00,"Only Baby 
Food Feeder Plus 

 100% Food Grade Silicone 
 BPA Free 
 Latex Free 
 Phthalate Free 
 Non- Toxic 
 Freeze Safe 
 Microwave Safe 
 Boil Safe 
 Steam Safe 
 Zero Month and Above

           ዋጋ፦  300 ብር"
1659,11310,,2023-10-14 13:38:49+00:00," sayona Brand የችብስ መጥበሻ ለስጋ ለደሮ ለሳምቡሳ ለማንኛዉም የሚጠበሱ ነገሮችን በፍጥነት ለማብሰል 
 ከ 1 -3 ሊትር ድረስ  ዘይት መያዝ የሚችል 
              ዋጋ4100

  +251920673552"
1660,11309,,2023-10-14 03:24:33+00:00," Kitchen Faucet Sink Sponge metal Hanging Tap Hanging Storage Holder Rack 
 No drilling needed.
 450 ብር"
1661,11308,,2023-10-14 03:24:33+00:00,"ገብቷል በዚህ እቃ ሳያስቀምጡ እዳያቦኩ እዳይዳምጡ

 Reusable Non-Stick Silicon Baking Mat / Dough Mat
     
  Size: 45cm * 35cm

              ዋጋ፦  650 ብር"
1662,11307,,2023-10-14 03:24:33+00:00," የቃ ጓንት 

Magic Silicone Dish Washing Gloves"
1663,11306,,2023-10-14 03:24:32+00:00,"ያለ ሰው እርዳታ በቀላሉ እግርዎን በፈለጉ ሰዓት የሚያሽ ስሊፐር 

   Massage Slippers

 ድብርትን ለመከላከል 
ለጭንቀትና እንቅልፍ እጦት የሚመከር 
የመደንዘዝ ስሜት ለማስወገድ
 ሴሎችን ለማነቃቃት
 የሰውነት ቆዳ ጤነኛ ለማድረግ"
1664,11305,,2023-10-14 03:20:46+00:00,"Disinfector Baby Bottle (Strilazer)
75ml ውሃ በመጨመር አውቶማቲክ የጡጦ መቀቀያ::
በ 8 ደቂቃዎች ውስጥ በእንፋሎት ብቻ ጀርሞች ድምጥማጣቸውን የሚያጠፋ::
እጅግ ዘመናዊ የሆነ 6 ጡጦዎችን በአንድ ጊዜ መቀቀል የሚችል ::"
1665,11304,,2023-10-14 03:20:46+00:00,"Sonashi 5 in 1 juicer 
and blender 

800 ዋት ጉልበት ያለው
ጆጎቹ በጣም ወፍራም glass የሆኑ 
አትክልቶችን፣ ሽንኩርት፣ ቡና እና ደረቅ ቅመማ ቅመሞችን በሚገርም ፍጥነት ይፈጫል።
ማብሪያና ማጥፊያው LED  መብራት አለው
ምላጮቹ ወፍራም ከ stainles steel ብረት የተሰራ
2 ሊትር Pulp container ፣ 1.6 litter unbreakable blender jar እና 1ሊትር የጁስ ጆክ ያካተተ 

እኛ ጋር መጥተው ሕይወትዎን
የሚያቀሉ እቃዎችን በተመጣጣኝ ዋጋ
ሸምተው ይመለሱ‼
  
ዋጋ:- 7200"
1666,11303,,2023-10-14 03:20:45+00:00,"Disinfector Baby Bottle (Strilazer)
75ml ውሃ በመጨመር አውቶማቲክ የጡጦ መቀቀያ::
በ 8 ደቂቃዎች ውስጥ በእንፋሎት ብቻ ጀርሞች ድምጥማጣቸውን የሚያጠፋ::
እጅግ ዘመናዊ የሆነ 6 ጡጦዎችን በአንድ ጊዜ መቀቀል የሚችል ::  4800 ብር"
1667,11302,,2023-10-13 03:07:46+00:00," የልጆች  የጥርስ ብሩሽ 

 U-shaped Baby Toothbrush Children Teeth Oral Care Cleaning Brush Soft Silicone Teethers

ዋጋ 200 ብር"
1668,11301,,2023-10-13 03:07:45+00:00,"ካሜራ  ለቤት እና  ለስራ ቦታ

MI SECURITY CAMERA 360 degree 

ስራ ቦታ ሆነው የልጅዎትን ውሎ መከታተል የሚችሉበት 360 degree security cameras 
እንቅሰቃሴ በሚኖርበት ጊዜ ካሜራው እንቅስቃሴ ወደ አየበት አቅጣጫ ተከታትሎ እራሱ የሚዟዟር
እቤት፣ቢሮ፣ሱቅ፣ድርጅት መቆጣጠር የፈለጉትን እንቅስቃሴ በዘምናዊ መለኩ ፈታ ዘና ብለዉ ሚቆጣጠሩበት
ሚሞሪ ካርድ የሚቀበል 
የካሜራውን lens በ ስልክዎ ወደ ፈለጉት አቅጣጫ 360 degree እያዟዟሩ ማየት ይችላሉ
በማታ ይቀርፃል በምሽት አጠረቶ እንዲያሳየ አርጎ የተሰራ(night smart vision camera)
ድምፅ ይቀዳል
እንቅስቃሴ ባለበት ሰዓት ወደ ስልኮ text ይልካል እንዲሁም ያየውን ነገር በvideo ወደ ስልኮ ይልካል(during activities it send notifications)

Price 7000




 ለማዘዝ   +251920673552 
                   +251945540673

Telegram :  ይቀላቀሉ
 @nejashimarketingcenter
  @nejashimarketingcenter
   ነጃሺ ሀላል ገበያ ለሁሉም

 አድራሻችን ቁ 1 ካልፌ አጠናተራ እፎይታ ህንፃ 1 ፎቅ ሱቅ ቁጥር  #051

ቁ 2 – ቤተል አደባባይ ሳራ ህንፃ 3 _ተኛ ፎቅ ቢሮ ቁጥር 310 


 ቤቶ ሁነው የሚፈልጉትን እቃ  ይዘዙን ያሉበት ያለ ተጨማሪ ክፍያ እናመጣለን"
1669,11300,,2023-10-13 03:07:45+00:00," Sonifer 3 in 1 Juicer

የማይካ እና ባለ 4 ስል ምላጭ  1.5 ሊትር የሚይዝ የጁስ ጆግ
 ሽንኩርትና ስጋ በሚገባ ይፈጫል
ቡናና ቅመማቅም መፍጪያ ያካተተ
400Watt ሃይል የሚጠቀም ጉልበታም 
 ማራኪ ዲዛይን
4500 ብር"
1670,11299,,2023-10-13 03:07:45+00:00,"650 ብር

ለተደፈነ ሲንክ መፍትሄ

በተለያዩ ደረቅ ቆሻሻዎች የተደፈኑ የፍሳሽ ቧንቧዎችን በቀላሉ የሚከፍት መሳሪያ"
1671,11298,,2023-10-13 03:07:44+00:00,"  Retractable Clothesline Rope


ልብስ በትንሽ ቦታ ማድረቅ የሚያስችል አስደናቂ ማስጫ

Retractable Cloth line Rope

#በበረንዳ #በባኞ #በእቃቤት  ተገጥሞ አገልግሎት የሚሰጥ

የማይዝግ ጠንካራ የብረት ሽቦ ገመድ

#ብርድልብሶች #ጋቢ #ሱሪ #ሸሚዞች #ሹራቦች የሚያሰጣ

4.2ሜትር ርዝመት ያለው
ገመዱ በራሱ የሚጠቀልል (Retractable Rope)



              ዋጋ፦  1,400"
1672,11297,,2023-10-12 16:55:11+00:00,LED Crystal Table Lamp
1673,11296,,2023-10-12 16:55:10+00:00," LED Crystal Table Lamp 

Very suitable for desktop night lights in living rooms, bedrooms, restaurants, hotels, etc.

Power: 3W & 5W 
USB charging
Battery capacity: 1800 & 2000mAh
Color Changing LED Desk Lamp
 Long Battery Life

#Package_Included:
1x Crystal Lamp
1x charging cable


              ዋጋ፦  1,700 ብር


ውስን ፍሬ ነው ያለው  
< Limited Stock 

 ያሉበት ድረስ በነፃ እናመጣለን

 ለማዘዝ   +251920673552 
                   +251945540673"
1674,11295,,2023-10-12 16:55:10+00:00,"በቻርጅ የሚሰራ
 የነጭ ሽኩርት መፍጫ
 የልጆች ምግብ ለማዘጋጀት
800 ብር

ውስን ፍሬ ነው ያለው  
< Limited Stock 

 ያሉበት ድረስ በነፃ እናመጣለን

 ለማዘዝ   +251920673552 
                   +251945540673"
1675,11294,,2023-10-12 16:55:10+00:00,"Minda air fryer(ሚንዳ ያለዘይት መጥበሻ )
ከ80% በላይ የዘይት ፍጆታ የሚቀንስ ለጤና ተመራጭ
ከ50 % በላይ ጊዜና ኤሌክትሪክ ቆጣቢቺፕስ ፣ሰቴክ ፣ ቺክን ማንኛውንም ነገር ያለዘይት ተፈጥሯዊ ጣዕሙን ሳይለውጥ መጥበስ የሚያስችል 
 ኬክ መስራት የሚያስችል

ውስን ፍሬ ነው ያለው  
< Limited Stock 

 ያሉበት ድረስ በነፃ እናመጣለን

 ለማዘዝ   +251920673552 
                   +251945540673"
1676,11293,,2023-10-12 16:55:09+00:00,"የእቃ ማጠቢያ ብሩሽ  የራሱ ሳሙና መያዣ ያለዉ ከ2 ስፖንጅ መቀየሪያ ጋር በ350 ብር ብቻ

ውስን ፍሬ ነው ያለው  
< Limited Stock 

 ያሉበት ድረስ በነፃ እናመጣለን

 ለማዘዝ   +251920673552 
                   +251945540673"
1677,11292,,2023-10-12 16:55:09+00:00,"#Slicer የተለያዩ አትክልቶችን በሚያምር ቅርፆች የሚያወጣልን ቀላልና ምቹ ማንዋል ማሽን ቪዲዮውን ይመልከቱ ዕቃውን ይወዱታል 
ዕቃውን ሳያልቅ አሁኑኑ ይዘዙን በነፃ አዲስ አበባ ያሉበት ቦታ እናመጣልዎታለን 
#ዋጋ 1400

ውስን ፍሬ ነው ያለው  
< Limited Stock 

 ያሉበት ድረስ በነፃ እናመጣለን

 ለማዘዝ   +251920673552 
                   +251945540673"
1678,11291,,2023-10-12 16:55:08+00:00," Onion And Meat   Electric Chopper
የስጋ, የሽንኩርት, የጨጓራ መፍጫ

 ከፍተኛ ጥራት 

 በ15 ሰከንድ የሚፈጭ
 ከፍተኛ ጥራት

 4 ሊትር = 2400 ብር 
 5 ሊትር = 2700 ብር
 6 ሊትር = 3800 ብር 

ውስን ፍሬ ነው ያለው  
< Limited Stock 

 ያሉበት ድረስ በነፃ እናመጣለን

 ለማዘዝ   +251920673552 
                   +251945540673"
1679,11290,,2023-10-11 17:54:59+00:00," ኢኮሳን የዳቦ ምጣድ ገብቷል

ይፍጠኑ

ዋጋ   12,500



ውስን ፍሬ ነው ያለው  
< Limited Stock 

 ያሉበት ድረስ በነፃ እናደርሳለን

 በኪስዎ ጥሬ ገንዘብ ካልያዙ በሞባይል ማስተላለፍ ይችላሉ።

 ለማዘዝ   +251920673552 
                   +251945540673

 በውስጥ መስመር የፈለጉትን እቃ ይላኩ  @abdulihake

 አድራሻ  ቁ 1 ቤተል አደባባይ ሳራ ሞል 3 ተኛ ፎቅ ቢ,ቁ 310

  አድራሻ  ቁ 2 ኮልፌ አጠናተራ እፎይታ የገበያ ማዕከል 1 ደኛ ፎቅ ሱ,ቁ 51 

 Telegram  ነጃሺ ኪችን  
@nejashimarketingcenter 
@nejashimarketingcenter
ቻናላችንን ለጓደኛዎ ሸር ማድረግዎን አይርሱ 
           "
